"T1 Heavy Tank","5","heavy","3-inch Gun M7","HIGH_EXPLOSIVE","38","38"
"T1 Heavy Tank","5","heavy","3-inch Gun M7","ARMOR_PIERCING","101","93"
"T1 Heavy Tank","5","heavy","3-inch Gun M7","ARMOR_PIERCING_CR","157","101"
"T1 Heavy Tank","5","heavy","3-inch Gun M7","HIGH_EXPLOSIVE","38","38"
"T1 Heavy Tank","5","heavy","76 mm Gun M1A1","ARMOR_PIERCING","128","110"
"T1 Heavy Tank","5","heavy","76 mm Gun M1A1","ARMOR_PIERCING_CR","177","158"
"T1 Heavy Tank","5","heavy","76 mm Gun M1A1","HIGH_EXPLOSIVE","38","38"
"T49","9","light","90 mm Gun T132E3","ARMOR_PIERCING_CR","212","193"
"T49","9","light","90 mm Gun T132E3","HOLLOW_CHARGE","250","250"
"T49","9","light","90 mm Gun T132E3","HIGH_EXPLOSIVE","45","45"
"T49","9","light","90 mm Gun T132E3","ARMOR_PIERCING_CR","212","193"
"T49","9","light","90 mm Gun T132E3","HOLLOW_CHARGE","250","250"
"T49","9","light","90 mm Gun T132E3","HIGH_EXPLOSIVE","45","45"
"T49","9","light","152 mm Gun-Launcher XM81 (conventional)","HIGH_EXPLOSIVE","76","76"
"T49","9","light","152 mm Gun-Launcher XM81 (conventional)","HOLLOW_CHARGE","152","152"
"T49","9","light","152 mm Gun-Launcher XM81 (conventional)","HIGH_EXPLOSIVE","85","85"
"M56 Scorpion","7","td","90 mm Gun M54","ARMOR_PIERCING","219","206"
"M56 Scorpion","7","td","90 mm Gun M54","HOLLOW_CHARGE","275","275"
"M56 Scorpion","7","td","90 mm Gun M54","HIGH_EXPLOSIVE","45","45"
"T28 Concept","7","td","105 mm Gun T5","ARMOR_PIERCING","181","158"
"T28 Concept","7","td","105 mm Gun T5","ARMOR_PIERCING_CR","224","200"
"T28 Concept","7","td","105 mm Gun T5","HIGH_EXPLOSIVE","53","53"
"T71 DA","7","light","76 mm Gun M1A2L","ARMOR_PIERCING","130","111"
"T71 DA","7","light","76 mm Gun M1A2L","ARMOR_PIERCING_CR","177","158"
"T71 DA","7","light","76 mm Gun M1A2L","HIGH_EXPLOSIVE","38","38"
"T71 DA","7","light","76 mm Gun T185E","ARMOR_PIERCING_CR","145","125"
"T71 DA","7","light","76 mm Gun T185E","HOLLOW_CHARGE","210","210"
"T71 DA","7","light","76 mm Gun T185E","HIGH_EXPLOSIVE","38","38"
"M4A3E8 Fury","6","medium","76 mm Gun M1A2","ARMOR_PIERCING","128","110"
"M4A3E8 Fury","6","medium","76 mm Gun M1A2","ARMOR_PIERCING_CR","177","158"
"M4A3E8 Fury","6","medium","76 mm Gun M1A2","HIGH_EXPLOSIVE","38","38"
"M48A2/T54E2/T123E6","10","medium","120 mm Gun T123E6","ARMOR_PIERCING","258","238"
"M48A2/T54E2/T123E6","10","medium","120 mm Gun T123E6","HOLLOW_CHARGE","340","340"
"M48A2/T54E2/T123E6","10","medium","120 mm Gun T123E6","HIGH_EXPLOSIVE","60","60"
"T1 HMC","2","spg","75 mm Pack Howitzer M1","HIGH_EXPLOSIVE","19","19"
"T18 HMC","3","spg","75 mm Howitzer M1A1","HIGH_EXPLOSIVE","19","19"
"T56 GMC","3","td","3-inch AT Gun M7","ARMOR_PIERCING","101","93"
"T56 GMC","3","td","3-inch AT Gun M7","ARMOR_PIERCING_CR","157","101"
"T56 GMC","3","td","3-inch AT Gun M7","HIGH_EXPLOSIVE","38","38"
"T56 GMC","3","td","57 mm Gun M1","ARMOR_PIERCING","110","93"
"T56 GMC","3","td","57 mm Gun M1","ARMOR_PIERCING_CR","180","126"
"T56 GMC","3","td","57 mm Gun M1","HIGH_EXPLOSIVE","29","29"
"M6","6","heavy","3-inch Gun M7","ARMOR_PIERCING","101","93"
"M6","6","heavy","3-inch Gun M7","ARMOR_PIERCING_CR","157","101"
"M6","6","heavy","3-inch Gun M7","HIGH_EXPLOSIVE","38","38"
"M6","6","heavy","76 mm Gun M1A1","ARMOR_PIERCING","128","110"
"M6","6","heavy","76 mm Gun M1A1","ARMOR_PIERCING_CR","177","158"
"M6","6","heavy","76 mm Gun M1A1","HIGH_EXPLOSIVE","38","38"
"M6","6","heavy","76 mm Gun M1A2","ARMOR_PIERCING","128","110"
"M6","6","heavy","76 mm Gun M1A2","ARMOR_PIERCING_CR","177","158"
"M6","6","heavy","76 mm Gun M1A2","HIGH_EXPLOSIVE","38","38"
"M6","6","heavy","3-inch Gun M7","ARMOR_PIERCING","101","93"
"M6","6","heavy","3-inch Gun M7","ARMOR_PIERCING_CR","157","101"
"M6","6","heavy","3-inch Gun M7","HIGH_EXPLOSIVE","38","38"
"M6","6","heavy","76 mm Gun M1A1","ARMOR_PIERCING","128","110"
"M6","6","heavy","76 mm Gun M1A1","ARMOR_PIERCING_CR","177","158"
"M6","6","heavy","76 mm Gun M1A1","HIGH_EXPLOSIVE","38","38"
"M6","6","heavy","76 mm Gun M1A2","ARMOR_PIERCING","128","110"
"M6","6","heavy","76 mm Gun M1A2","ARMOR_PIERCING_CR","177","158"
"M6","6","heavy","76 mm Gun M1A2","HIGH_EXPLOSIVE","38","38"
"M6","6","heavy","90 mm Gun M3","ARMOR_PIERCING","160","135"
"M6","6","heavy","90 mm Gun M3","ARMOR_PIERCING_CR","243","221"
"M6","6","heavy","90 mm Gun M3","HIGH_EXPLOSIVE","45","45"
"T25 Pilot Number 1","8","medium","90 mm Gun T7","ARMOR_PIERCING","192","170"
"T25 Pilot Number 1","8","medium","90 mm Gun T7","ARMOR_PIERCING_CR","243","221"
"T25 Pilot Number 1","8","medium","90 mm Gun T7","HIGH_EXPLOSIVE","45","45"
"T71 CMCD P","7","light","76 mm Gun T185","ARMOR_PIERCING_CR","175","173"
"T71 CMCD P","7","light","76 mm Gun T185","HOLLOW_CHARGE","210","210"
"T71 CMCD P","7","light","76 mm Gun T185","HIGH_EXPLOSIVE","38","38"
"T71 CMCD","7","light","76 mm Gun M1A2L","ARMOR_PIERCING","130","111"
"T71 CMCD","7","light","76 mm Gun M1A2L","ARMOR_PIERCING_CR","177","158"
"T71 CMCD","7","light","76 mm Gun M1A2L","HIGH_EXPLOSIVE","38","38"
"T71 CMCD","7","light","76 mm Gun T185E","ARMOR_PIERCING_CR","145","125"
"T71 CMCD","7","light","76 mm Gun T185E","HOLLOW_CHARGE","210","210"
"T71 CMCD","7","light","76 mm Gun T185E","HIGH_EXPLOSIVE","38","38"
"Chrysler K","8","heavy","105-mm Gun T5E1A","ARMOR_PIERCING","198","175"
"Chrysler K","8","heavy","105-mm Gun T5E1A","ARMOR_PIERCING_CR","260","232"
"Chrysler K","8","heavy","105-mm Gun T5E1A","HIGH_EXPLOSIVE","53","53"
"Chrysler K GF","8","heavy","105-mm Gun T5E1A","ARMOR_PIERCING","198","175"
"Chrysler K GF","8","heavy","105-mm Gun T5E1A","ARMOR_PIERCING_CR","260","232"
"Chrysler K GF","8","heavy","105-mm Gun T5E1A","HIGH_EXPLOSIVE","53","53"
"XM551 Sheridan","10","light","105 mm Lightweight Gun","ARMOR_PIERCING_CR","236","189"
"XM551 Sheridan","10","light","105 mm Lightweight Gun","HOLLOW_CHARGE","280","280"
"XM551 Sheridan","10","light","105 mm Lightweight Gun","HIGH_EXPLOSIVE","53","53"
"XM551 Sheridan","10","light","152 mm Gun-Launcher XM81 (conventional)","HIGH_EXPLOSIVE","76","76"
"XM551 Sheridan","10","light","152 mm Gun-Launcher XM81 (conventional)","HOLLOW_CHARGE","152","152"
"XM551 Sheridan","10","light","152 mm Gun-Launcher XM81 (conventional)","HIGH_EXPLOSIVE","85","85"
"T26E5","8","heavy","90 mm Gun T7E1","ARMOR_PIERCING_CR","230","210"
"T26E5","8","heavy","90 mm Gun T7E1","ARMOR_PIERCING_CR","259","228"
"T26E5","8","heavy","90 mm Gun T7E1","HIGH_EXPLOSIVE","45","45"
"T26E5 FL","8","heavy","90 mm Gun T7E1","ARMOR_PIERCING_CR","230","210"
"T26E5 FL","8","heavy","90 mm Gun T7E1","ARMOR_PIERCING_CR","259","228"
"T26E5 FL","8","heavy","90 mm Gun T7E1","HIGH_EXPLOSIVE","45","45"
"T26E5 Patriot","8","heavy","90 mm Gun T7E1","ARMOR_PIERCING_CR","230","210"
"T26E5 Patriot","8","heavy","90 mm Gun T7E1","ARMOR_PIERCING_CR","259","228"
"T26E5 Patriot","8","heavy","90 mm Gun T7E1","HIGH_EXPLOSIVE","45","45"
"M4A3E8 Thunderbolt VII","6","medium","76 mm Gun M1A2","ARMOR_PIERCING","128","110"
"M4A3E8 Thunderbolt VII","6","medium","76 mm Gun M1A2","ARMOR_PIERCING_CR","177","158"
"M4A3E8 Thunderbolt VII","6","medium","76 mm Gun M1A2","HIGH_EXPLOSIVE","38","38"
"T29","7","heavy","76 mm Gun M1A2","ARMOR_PIERCING","128","110"
"T29","7","heavy","76 mm Gun M1A2","ARMOR_PIERCING_CR","177","158"
"T29","7","heavy","76 mm Gun M1A2","HIGH_EXPLOSIVE","38","38"
"T29","7","heavy","90 mm Gun M3","ARMOR_PIERCING","160","135"
"T29","7","heavy","90 mm Gun M3","ARMOR_PIERCING_CR","243","221"
"T29","7","heavy","90 mm Gun M3","HIGH_EXPLOSIVE","45","45"
"T29","7","heavy","105 mm Gun T5E1","ARMOR_PIERCING","198","175"
"T29","7","heavy","105 mm Gun T5E1","ARMOR_PIERCING_CR","245","219"
"T29","7","heavy","105 mm Gun T5E1","HIGH_EXPLOSIVE","53","53"
"T29","7","heavy","76 mm Gun M1A2","ARMOR_PIERCING","128","110"
"T29","7","heavy","76 mm Gun M1A2","ARMOR_PIERCING_CR","177","158"
"T29","7","heavy","76 mm Gun M1A2","HIGH_EXPLOSIVE","38","38"
"T29","7","heavy","90 mm Gun M3","ARMOR_PIERCING","160","135"
"T29","7","heavy","90 mm Gun M3","ARMOR_PIERCING_CR","243","221"
"T29","7","heavy","90 mm Gun M3","HIGH_EXPLOSIVE","45","45"
"T29","7","heavy","105 mm Gun T5E1","ARMOR_PIERCING","198","175"
"T29","7","heavy","105 mm Gun T5E1","ARMOR_PIERCING_CR","245","219"
"T29","7","heavy","105 mm Gun T5E1","HIGH_EXPLOSIVE","53","53"
"M48A5 Patton","10","medium","105 mm Gun M68","ARMOR_PIERCING_CR","268","258"
"M48A5 Patton","10","medium","105 mm Gun M68","HOLLOW_CHARGE","330","330"
"M48A5 Patton","10","medium","105 mm Gun M68","HIGH_EXPLOSIVE","53","53"
"T26E3 Eagle 7","7","medium","90 mm Gun M3E","ARMOR_PIERCING","172","160"
"T26E3 Eagle 7","7","medium","90 mm Gun M3E","ARMOR_PIERCING","207","195"
"T26E3 Eagle 7","7","medium","90 mm Gun M3E","HIGH_EXPLOSIVE","45","45"
"TS-5","8","td","120 mm AT Gun M58","ARMOR_PIERCING","248","238"
"TS-5","8","td","120 mm AT Gun M58","HOLLOW_CHARGE","300","300"
"TS-5","8","td","120 mm AT Gun M58","HIGH_EXPLOSIVE","60","60"
"T78","6","td","90mm Gun M3","ARMOR_PIERCING","160","135"
"T78","6","td","90mm Gun M3","ARMOR_PIERCING_CR","221","202"
"T78","6","td","90mm Gun M3","HIGH_EXPLOSIVE","45","45"
"M54 Renegade","8","heavy","105 mm Gun T140E3","ARMOR_PIERCING","226","206"
"M54 Renegade","8","heavy","105 mm Gun T140E3","ARMOR_PIERCING_CR","255","240"
"M54 Renegade","8","heavy","105 mm Gun T140E3","HIGH_EXPLOSIVE","53","53"
"AE Phase I","9","heavy","120 mm Gun M58A","ARMOR_PIERCING","258","238"
"AE Phase I","9","heavy","120 mm Gun M58A","HOLLOW_CHARGE","340","340"
"AE Phase I","9","heavy","120 mm Gun M58A","HIGH_EXPLOSIVE","60","60"
"King Tiger (Captured)","7","heavy","8,8 cm Kw.K. 43","ARMOR_PIERCING","203","185"
"King Tiger (Captured)","7","heavy","8,8 cm Kw.K. 43","ARMOR_PIERCING_CR","237","217"
"King Tiger (Captured)","7","heavy","8,8 cm Kw.K. 43","HIGH_EXPLOSIVE","44","44"
"TL-1 LPC","8","medium","90 mm Gun M41E1L","ARMOR_PIERCING","208","193"
"TL-1 LPC","8","medium","90 mm Gun M41E1L","HOLLOW_CHARGE","280","280"
"TL-1 LPC","8","medium","90 mm Gun M41E1L","HIGH_EXPLOSIVE","45","45"
"Concept 1B","9","heavy","EXP-7","ARMOR_PIERCING_CR","258","248"
"Concept 1B","9","heavy","EXP-7","HOLLOW_CHARGE","310","310"
"Concept 1B","9","heavy","EXP-7","HIGH_EXPLOSIVE","53","53"
"T6 Medium","4","medium","75 mm Gun M2","ARMOR_PIERCING","90","78"
"T6 Medium","4","medium","75 mm Gun M2","ARMOR_PIERCING_CR","125","95"
"T6 Medium","4","medium","75 mm Gun M2","HIGH_EXPLOSIVE","38","38"
"T6 Medium","4","medium","75 mm Gun M3","ARMOR_PIERCING","92","80"
"T6 Medium","4","medium","75 mm Gun M3","ARMOR_PIERCING_CR","127","97"
"T6 Medium","4","medium","75 mm Gun M3","HIGH_EXPLOSIVE","38","38"
"T6 Medium","4","medium","75 mm Gun M2","ARMOR_PIERCING","90","78"
"T6 Medium","4","medium","75 mm Gun M2","ARMOR_PIERCING_CR","125","95"
"T6 Medium","4","medium","75 mm Gun M2","HIGH_EXPLOSIVE","38","38"
"T6 Medium","4","medium","75 mm Gun M3","ARMOR_PIERCING","92","80"
"T6 Medium","4","medium","75 mm Gun M3","ARMOR_PIERCING_CR","127","97"
"T6 Medium","4","medium","75 mm Gun M3","HIGH_EXPLOSIVE","38","38"
"T6 Medium","4","medium","75 mm M3 Tank Howitzer","HIGH_EXPLOSIVE","38","38"
"T6 Medium","4","medium","75 mm M3 Tank Howitzer","HOLLOW_CHARGE","92","92"
"T6 Medium","4","medium","105 mm M4","HIGH_EXPLOSIVE","53","53"
"T6 Medium","4","medium","105 mm M4","HOLLOW_CHARGE","102","102"
"Medium Tank","4","medium","75 mm M3 Tank Howitzer","HIGH_EXPLOSIVE","60","60"
"T32","8","heavy","90 mm Gun T15E2","ARMOR_PIERCING","170","150"
"T32","8","heavy","90 mm Gun T15E2","ARMOR_PIERCING_CR","258","235"
"T32","8","heavy","90 mm Gun T15E2","HIGH_EXPLOSIVE","45","45"
"T32","8","heavy","105 mm Gun T5E1/45","ARMOR_PIERCING","208","190"
"T32","8","heavy","105 mm Gun T5E1/45","ARMOR_PIERCING_CR","245","219"
"T32","8","heavy","105 mm Gun T5E1/45","HIGH_EXPLOSIVE","53","53"
"T32","8","heavy","90 mm Gun T15E2","ARMOR_PIERCING","170","150"
"T32","8","heavy","90 mm Gun T15E2","ARMOR_PIERCING_CR","258","235"
"T32","8","heavy","90 mm Gun T15E2","HIGH_EXPLOSIVE","45","45"
"T32","8","heavy","105 mm Gun T5E1/45","ARMOR_PIERCING","208","190"
"T32","8","heavy","105 mm Gun T5E1/45","ARMOR_PIERCING_CR","245","219"
"T32","8","heavy","105 mm Gun T5E1/45","HIGH_EXPLOSIVE","53","53"
"T32 FL","8","heavy","105 mm Gun T5E1/45","ARMOR_PIERCING","208","190"
"T32 FL","8","heavy","105 mm Gun T5E1/45","ARMOR_PIERCING_CR","245","219"
"T32 FL","8","heavy","105 mm Gun T5E1/45","HIGH_EXPLOSIVE","53","53"
"Super Hellcat","7","td","90 mm AT Gun M3T","ARMOR_PIERCING","167","152"
"Super Hellcat","7","td","90 mm AT Gun M3T","ARMOR_PIERCING_CR","210","188"
"Super Hellcat","7","td","90 mm AT Gun M3T","HIGH_EXPLOSIVE","45","45"
"T77","8","heavy","120 mm Gun T179 in Mount 169","ARMOR_PIERCING_CR","232","200"
"T77","8","heavy","120 mm Gun T179 in Mount 169","HOLLOW_CHARGE","299","299"
"T77","8","heavy","120 mm Gun T179 in Mount 169","HIGH_EXPLOSIVE","60","60"
"M24E2 Super Chaffee","6","light","75 mm Gun T94N","ARMOR_PIERCING","120","95"
"M24E2 Super Chaffee","6","light","75 mm Gun T94N","ARMOR_PIERCING_CR","155","120"
"M24E2 Super Chaffee","6","light","75 mm Gun T94N","HIGH_EXPLOSIVE","38","38"
"T42","8","medium","90 mm Gun Т114","ARMOR_PIERCING","190","170"
"T42","8","medium","90 mm Gun Т114","ARMOR_PIERCING_CR","268","245"
"T42","8","medium","90 mm Gun Т114","HIGH_EXPLOSIVE","45","45"
"T34","8","heavy","120 mm Gun T53A1","ARMOR_PIERCING","248","238"
"T34","8","heavy","120 mm Gun T53A1","ARMOR_PIERCING_CR","297","255"
"T34","8","heavy","120 mm Gun T53A1","HIGH_EXPLOSIVE","60","60"
"T34 B","8","heavy","120 mm Gun T53A1","ARMOR_PIERCING","248","238"
"T34 B","8","heavy","120 mm Gun T53A1","ARMOR_PIERCING_CR","297","255"
"T34 B","8","heavy","120 mm Gun T53A1","HIGH_EXPLOSIVE","60","60"
"T34 FL","8","heavy","120 mm Gun T53A1","ARMOR_PIERCING","248","238"
"T34 FL","8","heavy","120 mm Gun T53A1","ARMOR_PIERCING_CR","297","255"
"T34 FL","8","heavy","120 mm Gun T53A1","HIGH_EXPLOSIVE","60","60"
"ASTRON Rex 105 mm","8","medium","105 mm T254A","ARMOR_PIERCING","190","170"
"ASTRON Rex 105 mm","8","medium","105 mm T254A","ARMOR_PIERCING_CR","250","225"
"ASTRON Rex 105 mm","8","medium","105 mm T254A","HIGH_EXPLOSIVE","53","53"
"M-IV-Y","8","heavy","105 mm T140 Y IV","ARMOR_PIERCING","220","200"
"M-IV-Y","8","heavy","105 mm T140 Y IV","ARMOR_PIERCING_CR","250","215"
"M-IV-Y","8","heavy","105 mm T140 Y IV","HIGH_EXPLOSIVE","53","53"
"Convert. Medium Tank T3","3","medium","37 mm Browning Semi-Automatic","ARMOR_PIERCING","48","36"
"Convert. Medium Tank T3","3","medium","37 mm Browning Semi-Automatic","ARMOR_PIERCING_CR","70","61"
"Convert. Medium Tank T3","3","medium","37 mm Browning Semi-Automatic","HIGH_EXPLOSIVE","19","19"
"AMBT","8","medium","105 mm Gun M68P","ARMOR_PIERCING_CR","215","184"
"AMBT","8","medium","105 mm Gun M68P","ARMOR_PIERCING_CR","278","249"
"AMBT","8","medium","105 mm Gun M68P","HIGH_EXPLOSIVE","53","53"
"T30","9","td","105 mm AT Gun T5E1","ARMOR_PIERCING","198","175"
"T30","9","td","105 mm AT Gun T5E1","ARMOR_PIERCING_CR","245","219"
"T30","9","td","105 mm AT Gun T5E1","HIGH_EXPLOSIVE","53","53"
"T30","9","td","120 mm AT Gun T53","ARMOR_PIERCING","248","238"
"T30","9","td","120 mm AT Gun T53","ARMOR_PIERCING_CR","297","255"
"T30","9","td","120 mm AT Gun T53","HIGH_EXPLOSIVE","60","60"
"T30","9","td","155 mm AT Gun T7","ARMOR_PIERCING","276","258"
"T30","9","td","155 mm AT Gun T7","ARMOR_PIERCING_CR","320","280"
"T30","9","td","155 mm AT Gun T7","HIGH_EXPLOSIVE","90","90"
"T30 FL","9","td","155 mm AT Gun T7","ARMOR_PIERCING","276","258"
"T30 FL","9","td","155 mm AT Gun T7","ARMOR_PIERCING_CR","320","280"
"T30 FL","9","td","155 mm AT Gun T7","HIGH_EXPLOSIVE","90","90"
"T57","2","spg","Browning MG caliber .50 HB, M2","ARMOR_PIERCING","27","18"
"M7 Priest","3","spg","105 mm Howitzer M3","HIGH_EXPLOSIVE","27","27"
"M7 Priest","3","spg","105 mm Howitzer M2A1","HIGH_EXPLOSIVE","27","27"
"M37","4","spg","105 mm Howitzer M3","HIGH_EXPLOSIVE","27","27"
"M37","4","spg","105 mm Howitzer M4","HIGH_EXPLOSIVE","27","27"
"M41 HMC","5","spg","155 mm Howitzer M1","HIGH_EXPLOSIVE","38","38"
"M41 HMC","5","spg","155 mm Howitzer M1","HIGH_EXPLOSIVE","48","48"
"M41 HMC","5","spg","155 mm Howitzer M1","HOLLOW_CHARGE","150","150"
"T2 Light Tank","2","light","20 mm Hispano-Suiza Birkigt Gun","ARMOR_PIERCING","30","15"
"T2 Light Tank","2","light","20 mm Hispano-Suiza Birkigt Gun","ARMOR_PIERCING_CR","41","15"
"T14","5","heavy","75 mm Gun M3","ARMOR_PIERCING","92","80"
